Year, Month, Day, Hour, Min, Sec,AcX,AcY,AcZ,GyX,GyY,GyZ
2021, 07, 29, 20, 23, 25.116419,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.118421,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.119812,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.121837,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.124417,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.126457,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.129420,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.130552,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.132418,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.134469,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.136416,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.137419,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.140418,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.142419,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.143421,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.146417,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.147874,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.149420,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.152414,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.154412,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.156934,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.159416,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.161691,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.163450,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.165420,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.166416,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.168425,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.170418,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.172419,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.174413,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.177421,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.178914,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.180667,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.182656,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.184494,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.186415,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.188418,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.190416,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.192418,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.194425,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.196427,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.197829,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.199644,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.202419,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.204421,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.206417,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.207417,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.209442,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.211418,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.212991,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.215417,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.217322,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.219178,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.220101,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.222353,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.224371,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.226367,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.228420,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.230371,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.232370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.234376,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.236370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.237842,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.239574,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.241369,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.243370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.244371,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.246370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.248452,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.250371,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.252401,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.254430,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.256370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.258370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.260369,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.261745,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.263475,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.265619,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.267377,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.269375,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.271376,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.273375,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.274837,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.277371,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.278367,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.280861,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.282366,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.284368,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.286007,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.287771,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.289553,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.291460,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.293373,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.294863,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.296752,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.298368,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.300371,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.302418,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.304376,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.305791,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.307535,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.309743,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.311370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.313369,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.315370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.317377,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.319370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.320754,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.323368,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.325369,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.327368,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.329515,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.332369,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.334369,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.336376,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.338372,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.339377,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.341498,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.343376,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.345372,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.347378,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.348882,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.350373,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.352684,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.354373,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.357372,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.358861,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.360659,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.362530,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.364371,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.366370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.368370,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.370626,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.372369,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.374372,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.376367,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.378369,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.380372,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.381791,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.383383,-6744,9240,10388,-2416,-720,160
2021, 07, 29, 20, 23, 25.386371,-6744,9240,10388,-2416,-720,160
